Tweet Id,User,Tweet
1565394106632790016,HasanDavulcu,"i̇lon mask olmak için değil ""türkiye'nin cezeri'si aziz sancar'ı fergani'si olmak için çalışan bu ülkeye emek veren kendi medeniyetimizin güçlü köklerinden beslenerek  yürüyüşünü sürdüren teknofest kuşağına güveniyor onları seviyoruz

derdimizgencimiz

"
1565394051892903936,Ahaber,chp'de eylemsöylem uyuşmazlığı! kılıçdaroğlu'nun teknofest ziyareti 
1565394038320144384,Garip91337249,teknofest haluk 
1565393814507888640,tgrthabertv,"selçuk bayraktar teknofest'i ilk kez ziyaret eden chp lideri kemal kılıçdaroğlu ile ilgili konuştu
 "
1565393319081000964,spytron,medyaadami ibb t3 e degil teknofest yonetimine para yardimi yapti t3 ile teknofest yonetimi farkli tabii sen karistirip t3 aldi dersen olmaz ikisi birbiri icine gectigi icin kafa karistiriyor teknofest yardim almis t3 degil sinucta cigdem toker hakli ahlak sizde var mi?
1565393289867665408,Murat87276022,teknofest 
1565392942608556032,0zlenn,teknofest selcuk 
1565392592116023296,samsunhm,barış i̇pek ile kanal s ana haber bülteni teknofest'te sizlerle 1 eylül 
1565392548910301185,MDDTAzerbaijan,"""teknofest karadeniz"" festivalının 3cü günü yekunlaşdı bu gün komandalarımız münsiflər heyətinə öz layihələrini təqdim etməyə başlayıblar

mddtazerbaijan ri̇nnazərbaycan teknofest teknofestazərbaycan teknofest2022 "
1565392351517986817,Kamilev73213198,acikcenk sizin kıymetli zannedilen görüşleriniz o kadar kıymetsiz ki insan yakıştıramıyor ortada aselsen havelsan roketsan tübitak teknofest vs onlarca ekip binlerce personel ve teknik eleman varken varken olayı tek kişiye indirgemen basiretsizliktir başka bişey değil niyetin ne
1565391661408075784,AdemToprakl,"slmhktn milli ruh 
milli grur
başka bir şey
tebrikler
teknofest
tebrikler
akparti 
tebrikler 
selcuk 
tebrikler 
milli ruh taşıyıp heyacan duyanlar
teknofest'e gönül verenler 

chp zi̇hni̇yeti̇ 
ülkeye zarar 
kilicdarogluk 

tebrikler 
sayın
rterdogan 

ak parti           chp "
1565391549160198148,titanic06530,i̇nfluencer tayfası teknofest reklamı girmiş hey güzel allahım 
1565391538162581504,AjansHaberResmi,"baykar teknoloji lideri selçuk bayraktar'ın dün teknofest karadeni̇z'de hürkuş eğitim uçağı ile gerçekleştirdiği uçuş gösterisinin kokpit görüntüleri yayınlandı
"
1565391184360603650,xMUSTAFAORHANx,muhalefet “z kuşağı” söylemini artık hiç ağza almıyor teknofest gençliği ortalığı kasıp kavuruyor 
1565391062390247424,abdulazizgente1,bekirtiryakii bugün teknofest samsun’da kendisi ile tei standında tanıştım çok mütevazi bir insan ürettikleri tüm motorları sergiliyorlar yeni geliştirilen füze motoru tanıttılar allah razı olsun
1565391053532045312,BafraHaberX,bafra belediyesi'nden öğrencilere ücretsiz teknofest servisi  
1565391033650892801,jsgaedutr,"gazi üniversitesi rektörü profdr musa yildiz teknofest fuar alanındaki standımızı ziyaret etmiştir

samsun çarşamba havalimanı "
1565391019801182208,PayasStem,2022 teknofest roket turnuvasında finale kalan payas stem roket takımımız roketsan ekibi tarafından ödüllendirildi roketsan ailesine bize olan ilgi ve desteklerinden dolayı sonsuz teşekkürler roketsan teknofest teknofestkaradeni̇z milliteknolojihamlesi 
1565391007998509063,mustafademirbsb,"teknofest kapsamında düzenlenen büyükşehir açık sahne’ de dün sanatçımız kıraç ile samsunlular doyasıya eğlendi 

bu akşam ise i̇lyas yalçıntaş konseriyle; keyifli dakikalar yine sizleri bekliyor 

batı park konser alanı 

teknofest konser açıksahne "
1565390563523923969,janti_ce,"kizilelma mi̇us ilk kez mühimmatlarıyla sergilendi
baykar tarafından geliştirilen kizilelma muharip i̇nsansız uçak sistemi (mi̇us) ilk kez mühimmatlarıyla birlikte teknofest’te sergilendi "
1565390499938181120,AhmetAliSalman1,"kiliçtaroğlu teknofestte şaşirdi
kaç teknofest geçti̇ hi̇çbi̇ri̇ne gi̇tmedi̇
dayanamadi bu defa gi̇tti̇ ve gördükleri̇ne şaşirdi
gördün mü 
neler yapiliyor kemal bey 
bi̇r i̇fti̇har et"
1565390463506518016,rektorcomakli," havacılık uzay ve teknoloji festivali teknofest  gününde de dolu dolu 

 bizim stant ise cıvıl cıvıl 

atauni1957 teknofest teknofestkaradeniz erzurum atatürküniversitesi "
1565390346669916160,pauedutr,"teknofestkaradeni̇z 'in üçüncü günü de çok keyifli ve yoğundu 
fotoğraflara resmi instagram hesabımızın hikayeler bölümünden ulaşabilirsiniz
teknofest milliteknolojihamlesi teknofestpaüdensorulur

 "
1565390203472199680,HejaKosan,teknofest akıncı hürkuş selçuk bayraktar manga çocuklar off mükemmel bir video yıldızlar buluşması 🫶
1565390013365370881,ProfDrBAT,zırt pırt teknofest yapmanın amacı nedir? bu eğlencenin kime ne faydası var? onca harcanan para kimlerin cebine gidiyor? büyük devletler hipersonik kıtalar arası füzeleri görücüye çıkartırken bizim kürdan misali araçları öne sürmemiz ne kadar etki yaratıyor?
1565389981220315136,AliTahaKoc,"teknofestkaradeni̇z nasıl mı geçiyor? i̇şte bugünden geriye kalanlar 
 teknofest
samsun çarşamba havalimanı "
1565389921828978688,u_i_dyouth,"uid youth tarafından düzenlenen teknofest gezisi esnasında tugvasamsun'u ziyaret etmeyi de ihmal etmedik gençlerle bir araya gelerek çay eşliğinde güzel bir sohbet gerçekleştirdik ve fikir alış verişinde bulunduk
teknofest2022 teknofestkaradeni̇z samsun tügva strongyouth "
1565389848009216000,unalerarslan,eurodolar1980x fuatugur acaba selçuk bayraktar ve teknofest üzerinden bir yerlere mesaj mı veriyor?
1565389840388087809,samsunsesi,samsunlu_biri yenercabbar teknofest samsunbsb ekrem_imamoglu 
1565389681134637056,akittv,5 kez düzenlenen teknofest samsun'da 
1565389561550757891,KerimEtes,selcuk selçuk bey teknofest ankara'ya ne zaman gelecek heyacanla bekliyoruz
1565389544706523137,AhmetDu21104664,teknofest çok güzel bi̇r organi̇ze edi̇lmi̇ş benim memlektim samsun çarşamba 
1565389371863334913,_tanerkahraman_,"kilicdarogluk 
teknofest i ziyaret etmiş

adama sormazlar mı?
bunca zaman
sennirdesin ?
sennirdedir ?"
1565389284051505152,TurgutBozok,"_stephanbrock pop_sin bloomberght der ceo von baykartech herr haluk (der ältere bruder von selcuk) gab im interview bei teknofest in samsun bekannt:
24 länder wollen bayraktartb2
bestellen
4 länder haben neulich verträge unterzeichnet
98 der einnahmen von baykartech kommen aus exportgeschäfte "
1565389156888502274,KemalKa89923578,"ülkemizde üretim ile ilgili 10 sektörde ihtisas fuarı yapılsa teknofest  gibi 
çin'de belediyeler ihtisas fuarları düzenlerken bizdeki belediyelerin fuarları ise dondurmatatlıçamaşır stantları iki türkü vs "
1565388983030501376,spytron,thhsynkrgz ibb t3 e degil teknofest yonetimine para yardimi yapti ayrica kk bence aselsan roketsan tubitak sage ve tusas i ziyaret edip bak gazeteci bunlar 2002 oncesi kurulanlar ve bunlar olmadan iha lar siha olamiyor deseydi ve urunlerinde kataturk imzasi var baykar haric;mat ederdi
1565388780021882881,YabguNizamPasha,güzel insalar selçuk ve haluk bayraktar abileri ile hatıra fotoları teknofest'teki yoğun ve yorucu gündemlerine rağmen rabbim denk getirdi foto çekinebildik selçuk abi foto çekinmeden önce bana dönüp baktı ''bıyıkların çok iyi'' dedi  
1565388726049673217,DagezenK,"varank teknofest karın doyurmuyor 
millet aç aç fil dişi kulelerinizde ki pencereden dışarı bakıp hayat gerçekleriyle yüzleşin"
1565388720735412224,1905_AsLaNHaKaN,gurur onur şeref haysiyet selcuk  
1565388624593833985,butiderler,dolunayadam tusas_tr teknofest muazzam
1565388491994927104,nderTrker6,yirmiucderece şimdi burada duracaksınız haddinizi bileceksiniz selçuk bayraktar ı siyasete alet edemezsiniz bu adam sayesinde ilk defa üniversitelerde füze i̇ha festivalleri yapılıyor sadece teknofest bile türk gençlerine özgüven getirdi buna itiraz edenin kanından şüphe ederim
1565387742615306240,ColFahreddin,teknofest yeter akp yeter !! 
1565387697140678657,isayusufcecen,teknofest elhamdülillah veşşukru lillâh allah emeği geçenlerden razı olsun
1565387640408576000,mustafadogan054,teknofest ve yeniden diriliş  akit
1565387601535811587,AjansTurcin,"türkiye – azerbaycan edevlet sistemleri entegrasyon töreni düzenlendi

türkiye – azerbaycan edevlet sistemleri entegrasyon çalışmalarının tanıtım töreni teknofest karadeni̇z’de yapıldı

  "
1565387317317177347,mustafabaygin,"geleceğin silah teknolojisi
yazaradana
mustafaseckinb1
teknofest selcuk savunmasanayii
tcsavunma
"
1565387315144339456,YakupGunes2691,teknofest sadece gençlere değil 4 yaşındaki oğlum mehmet selim'e uçağa binme hayalini ve heycanını aşıladığınız için başta selcuk  ve tüm teknofest  ailesini sonsuz teşekkürler 
1565386837304147973,spytron,medyaadami thhsynkrgz ibb t3 e degil teknofest yonetimine para yardimi yapti ayrica kk bence aselsan roketsan tubitak sage ve tusas i ziyaret edip bak gazeteci bunlar 2002 oncesi kurulanlar ve bunlar olmadan iha lar siha olamiyor deseydi ve urunlerinde kataturk imzasi var baykar haric;mat ederdi
1565386810838204416,BilgeKaan9089,"yvzah dürüstçe kendinize şu soruyu sorun ve cevabı verin!
“ ben liyakatın hüküm sürdüğü bir ülkede general olabilirmiydim?”

teknofest"
1565386502363684865,dirilispostasi,"ak parti sözcüsü çelik: kılıçdaroğlu’nun teknofest ziyaretini olumlu buluyorum

"
1565386447644942336,HaberGlobal,selçuk bayraktar'dan kılıçdaroğlu'nun 'teknofest' ziyaretine ilişkin açıklama 
1565386320737976321,trtworld,selcuk bayraktar chairman of the turkish technology team (t3) foundation flies in hurkus türkiye’s indigenous aircraft at teknofest marking the 100th anniversary of the great offensive 
1565386251158552578,_JOHOzelharekat,"jandarma havacılık başkanlığı emrinde görevli çelik kanatlar uçuş gösteri ekibimiz teknofest’teki genç kardeşlerimize unutamayacakları bir gün yaşattı
samsun
jandarma
jandarmahavacılık
jandarmateknofestte
teknofest "
1565386246943395840,IzzettinUrek,aladnanmenderes teknofest meb_ogm krmnarf murat4kucukali enver_celikten erdasfaruk makdogan0202 zulfu_ozkan esengulaysahin lyasakku2 diyarbakirmem kayapinarmem argediyarbakir tebrikler 
1565386243961151489,beunedutr,samsun çarşamba havaalanı'nda bu yıl  düzenlenen teknofest'te yerini alan teknoloji takımımız beu ovat bugün havelsan ve tübi̇tak'tan üyelerin bulunduğu jüriye sunumlarını yaparak 4 eylül pazar günü gerçekleşecek ödül törenini heyecanla beklemeye başladı 
1565386233471066117,gokhantak1453,canguerel 7bde757549b44f9 acikcenk niye sizin heryere diktiğiniz teknolojik heykelleri mı gözümüzde büyüteceğizküçümsediginiz o insanlar gençlere teknoloji aşkını ve hedefini teknofest gibi etkinliklerle benimsetmişlerdirulkemizin her yerinden gençler bu etkinliklere katılırken sizler ise burada trolluk yapın
1565386168644018176,do_cicek,"medipolunv teknofest i̇stanbulda ikamet eden mezun öğrenciler olarak i̇stanbul’daki üniversitelerden yüksek kontenjanlı formasyon bekliyoruz

istanbulformasyonadaylarımağdur
yıldızteknik5binkontenjanlıformasyon
istanbuledutr
erolozvar
rterdogan
yuksekogretimk
yildizegitim"
1565385976603725831,PolsanTurizm,"teknofest’de gözümüz yükseklerdeydi 
yıldızeventler "
1565385925689069568,Huzunerr,selcuk teknofest 
1565385883041267717,bayaredutr,"teknofest t3vakfi manisacelalbayarüniversitesi 
teknofestkaradeni̇z türkiye türk milli
mcbü mcbüteknofest teknofest teknofest2022 milliteknolojihamlesi teknoloji  "
1565385871129563137,bayaredutr,"teknofest karadeni̇z samsun'da yer alan stantımızı üniversitemiz öğrencileri de ziyaret etti
 4 eylül 'e kadar
 samsun havalimanı
 stant no: h12 öğrencilerimizi mezunlarımızı ve aday öğrencilerimizi bekliyoruz
manisacelalbayarüniversitesi 
teknofest t3vakfi 
mcbü  "
1565385822765023232,gazetecin_,"sanko’nun sponsorluğunu üstlendiği teknofest’te çevreci projeler sergileniyor!
sanko teknofest çevre teknoloji proje sankoholding sankouniversite teknofest cengizhaliliek krdgorhan askonuk 
"
1565385810861596675,cansu_bl,teknofest tuttumda pek olcak gibi değil
1565385711175585792,Huzunerr,teknofest 
1565385617252519938,Huzunerr,teknofest 
1565385528761098240,Mehmet1Aslann,zoruna gittiğine eminim ama ispat edemem… teknofest teknofest 
1565385465842307075,Huzunerr,teknofest sahaistanbul masallah 
1565385266663137280,jamiryoovv,"tc_icisleri teknofest güveniyoruz size

"
1565385218369982468,DavidLyddon,"going out 2 all the technofamily in the galaxy technotribe raveparty djmixes are out of this world! cum and party like it's 2099 
djseriousd djshow technomusic rave
teknofest dj  teknofest2022
日本人 友人 音楽
テクノ音楽   
 "
1565385002308755457,berdanaydogdu_,teknofest 
1565384992695492610,tubitakuzay,"teknofestkaradeni̇z’in   gününde de bilim ve eğlence uzay’daydı 

4 eylül’e kadar 
samsun çarşamba havalimanı

teknofest "
1565384635441364992,SadamSir,"f16  airplanes  it's a super power airforce 
teknofest turkiye samsunbsb "
1565384582517739520,ahsen47071902,"tuncsoyer tarkan soyer pohlu i̇zmir ve düdüklü yarkanla övünürken
ak gençlik teknofest te teknoloji şöleni yapıyor
selçuk bayraktar gururumuzdur
"
1565384447490510849,vizyonergenccom,"vizyoner genç teknofest  2022’de!

çeşitli yarışma ve etkinliklerle dolu teknofest'te üçüncü günümüzü tamamladık 
standımızı ziyarete gelen herkese teşekkür ederiz 

savunmasanayii teknofest "
1565384392100421634,YakupGunes2691,teknofest sadece gençlere değil 4 yaşındaki oğlum mehmet selim'e uçağa binme hayalini ve heycanını aşıladığınız için başta selcuk bayraktar ve tüm teknofest  ailesini sonsuz teşekkürler 
1565384370227236865,DoanEkici1,teknofest elhamduli̇llah maşallah devam
1565384185887481856,18karamursel18,kilicdarogluk öğretmenler okullar açılıyor gidin okullarınıza ve saman nesli değilde teknofest neslini nasıl yetiştiririz diye mesleğinize odaklanın siz sayın kemal beye bakmayın yarın o başınıza bir şey gelirse yapmasaydınız der belediyelerde ki işçiler içinde namus sözü vermişti
1565384001929773057,MiniTrueArchive,"türkiye  hdner headline: hurriyet daily news

türkiye’s new unmanned fighter aircraft ‘kızılelma’ exhibited at teknofest "
1565383996330188801,anadoluajansi,teknofest karadeni̇z'in 3 gününde t129 atak helikopteri gökbey ve jandarma havacılık ekibi gösteri uçuşu gerçekleştirdi  
1565383986322575361,samsunlu_biri,yenercabbar teknofest samsunbsb ekrem_imamoglu seçildiğinden beri samsun büyükşehir belediyesi hiçbir işi beceremiyor yazıklar olsun ne diyelim
1565383824107868166,lenabyz07,tc_icisleri tcnufus teknofest pasaportum hâlâ elime geçmedi 25 eylüle uçak biletim alındı 199'u çok aradım ama sonuç alamadım!!!!
1565383673171566599,cemdemi49574855,yolgezer1071 burhimum teknofest etkinliğine 600 bin başvuru yapılmış yani gençler teknolojiye yönlendiriliyor gördüğün gibi
1565383500630482945,SakaryaBilsem,teknofest finalisti takımlarımız samsun'da projelerini tanıtmaya devam ediyor bilimsakarya bilsemmeb ebubekirsavasci ayhannersoyy 
1565383470959968257,ugurgokce1923,"guruyabani caca_beyfendi_ kilicdarogluk birde i̇mam hatip ve ilahiyat mezunu selçuk bayraktar teknofest e katılan kılıçdaroğlu nu samimi bulmamış!!
kim olduğunu zannediyor acaba?
bakan mı?
milletvekili mi?
sandıktan çıkan oyları samimi bulacak mı göreceğiz
herkes haddini bilecek
özel sektör firması milletin vekiline"
1565383291070566403,gztcom,"selçuk bayraktar anlattı: “babam burada çocuk oluyordu”



 selcuk teknofest "
1565383219368828928,ulusal24,selçuk bayraktar teknofest girişim gösteri günü etkinliğinde konuştu: 
1565383180768649220,alpgulnur16,"• akinci ti̇ha
• kızılelma
• uçan araba cezeri
• hürkuş
• gökbey
• aksungur si̇ha
• milli muharip uçak

hava araçları teknofest karadeni̇z'de sergileniyor "
1565382905744031751,KomyoncuA,teknofest yolunuz açık olsun inşallah yarab kimin emeyi gectise allah razı olsun
1565382710348095489,ookurosman,ayakları yere basmayan tek festival teknofest derken şaka yapmıyorduk t3vakfi tubitak tubitak_mam drburcuozsoy 
1565382514222551043,AygunSetenay,"canlarım 
samsun
teknofest "
1565382461034569728,mustafademirbsb,"minik kaşifler de yorulur  

7’ den 70’ e herkesi yarın tekrar teknofest alanına bekliyoruz

samsun teknofest "
1565382365811286017,Taflanyali,"teknofestkaradeni̇z tüm coşkusuyla devam ederken okulumuz taflan yalı ortaokulu öğrencilerinin gruplar hâlinde teknofest ziyaretleri
teknofest t3vakfi
tcsamsunvalilik zulkifdagli
tc_atakum kemalyl40895624
murat ağar
mehmet irfan yetik
dursun yürükcü neşe özşay "
1565382343757631488,KartalAvrasya,bu hatırlatmayı tekrar yapmamın nedeni ne mi? i̇ha ve sihaları üretip teknofest kuşağı yaratma ideali olan baykar teknolojinin temsilcilerinden selçuk bayraktarın açıklamalarının bitkoyanın uzmanlarında alerji yaratmasıdır
1565382269002448897,BThaberAnkara,"azerbaycan ile gönül bağı dijital bağla güçlendiriliyor



dijital alitahakoc azerbaijanegov ulvimehdiyev ekapi teknofest teknofestkaradeni̇z bthaber "
